Date,Time,Temperature (C),Dew Point (C),Humidity (%),Wind Speed (km/h),Wind Gust (km/h),Pressure (hPa),Precip Rate (mm),Precip Accum (mm),Wind Direction,Solar Radiation (w/m2),UV
28/10/2025,18:29:40,19.4,17.1,87.0,0.0,0.0,1010.84,0.0,0.0,4,0.0,0.0
28/10/2025,18:34:28,19.3,17.1,87.0,0.0,0.0,1011.18,0.0,0.0,4,0.0,0.0
28/10/2025,18:39:52,19.3,17.0,87.0,0.2,2.7,1011.18,0.0,0.0,4,0.0,0.0
28/10/2025,18:44:52,19.2,17.0,87.4,1.2,3.5,1011.18,0.0,0.0,5,0.0,0.0
28/10/2025,18:49:52,19.3,17.1,87.1,1.1,3.5,1011.18,0.0,0.0,16,0.0,0.0
28/10/2025,18:54:52,19.3,17.1,87.2,0.2,2.4,1011.18,0.0,0.0,80,0.0,0.0
28/10/2025,18:59:52,19.3,17.1,87.2,0.5,3.2,1011.18,0.0,0.0,80,0.0,0.0
28/10/2025,19:04:52,19.3,17.1,87.0,0.0,0.0,1011.18,0.0,0.0,80,0.0,0.0
28/10/2025,19:09:52,19.3,17.1,87.0,0.2,2.7,1011.18,0.0,0.0,80,0.0,0.0
28/10/2025,19:14:52,19.3,17.1,87.6,0.2,2.4,1011.18,0.0,0.0,80,0.0,0.0
28/10/2025,19:19:52,19.2,17.1,88.0,0.8,2.4,1011.18,0.0,0.0,80,0.0,0.0
28/10/2025,19:24:52,19.1,17.0,88.0,0.0,0.0,1011.18,0.0,0.0,80,0.0,0.0
28/10/2025,19:29:52,19.0,17.1,88.7,0.1,2.4,1011.18,0.0,0.0,80,0.0,0.0
28/10/2025,19:34:28,18.9,17.1,89.2,0.5,2.7,1011.18,0.0,0.0,92,0.0,0.0
28/10/2025,19:39:52,18.7,17.0,89.2,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,19:44:52,18.6,16.9,90.0,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,19:49:52,18.5,16.9,90.4,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,19:54:59,18.4,16.9,91.0,0.1,2.4,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,19:59:52,18.4,16.9,91.0,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,20:04:52,18.2,16.7,91.0,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,20:09:52,18.2,16.7,91.0,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,20:14:52,18.2,16.7,91.2,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,20:19:52,18.2,16.7,91.1,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,20:24:52,18.2,16.7,91.0,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,20:29:28,18.1,16.6,91.2,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,20:34:52,18.0,16.6,91.5,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,20:39:52,18.0,16.7,92.0,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,20:44:52,18.0,16.6,92.0,0.0,0.0,1010.84,0.0,0.0,96,0.0,0.0
28/10/2025,20:49:52,17.9,16.6,92.6,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,20:54:52,18.0,16.7,92.3,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,20:59:52,17.9,16.7,93.0,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,21:04:52,17.9,16.7,93.0,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,21:09:52,17.9,16.7,93.0,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,21:14:28,17.9,16.6,93.0,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,21:19:40,17.7,16.6,93.3,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,21:24:52,17.7,16.7,94.0,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,21:29:40,17.8,16.8,93.9,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,21:34:52,17.6,16.5,93.7,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,21:39:28,17.6,16.5,94.0,0.3,3.2,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,21:44:52,17.6,16.4,93.0,0.2,2.4,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,21:49:52,17.7,16.5,93.0,0.6,3.2,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,21:53:28,17.7,16.5,93.0,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,21:59:52,17.5,16.3,92.2,0.0,0.0,1010.84,0.0,0.0,96,0.0,0.0
28/10/2025,22:04:52,17.5,16.3,92.1,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,22:09:52,17.5,16.3,92.7,0.0,0.0,1011.18,0.0,0.0,96,0.0,0.0
28/10/2025,22:14:52,17.4,16.3,93.0,0.0,0.0,1011.18,0.0,0.0,136,0.0,0.0
28/10/2025,22:19:52,17.4,16.3,93.0,1.0,3.5,1011.51,0.0,0.0,112,0.0,0.0
28/10/2025,22:24:52,17.5,16.4,93.0,0.0,0.0,1011.51,0.0,0.0,96,0.0,0.0
28/10/2025,22:29:52,17.6,16.4,92.7,0.0,0.0,1011.51,0.0,0.0,96,0.0,0.0
28/10/2025,22:34:52,17.5,16.4,93.0,0.0,0.0,1011.51,0.0,0.0,96,0.0,0.0
28/10/2025,22:39:52,17.5,16.4,93.0,0.0,0.0,1011.51,0.0,0.0,96,0.0,0.0
28/10/2025,22:44:52,17.6,16.4,93.0,0.0,0.0,1011.85,0.0,0.0,96,0.0,0.0
28/10/2025,22:49:52,17.7,16.5,93.0,0.1,2.4,1011.85,0.0,0.0,174,0.0,0.0
28/10/2025,22:54:52,17.9,16.7,93.0,0.0,0.0,1011.85,0.0,0.0,174,0.0,0.0
28/10/2025,22:59:52,17.9,16.7,93.0,0.0,0.0,1011.85,0.0,0.0,174,0.0,0.0
28/10/2025,23:04:52,17.9,16.7,93.0,0.0,0.0,1011.85,0.0,0.0,174,0.0,0.0
28/10/2025,23:09:52,17.9,16.7,93.0,0.1,2.4,1011.85,0.0,0.0,174,0.0,0.0
28/10/2025,23:14:52,17.9,16.7,93.0,0.0,0.0,1011.85,0.0,0.0,174,0.0,0.0
28/10/2025,23:19:52,17.9,16.7,93.0,0.0,0.0,1011.85,0.0,0.0,174,0.0,0.0
28/10/2025,23:24:52,18.0,16.8,93.0,0.3,3.5,1011.85,0.0,0.0,174,0.0,0.0
28/10/2025,23:29:52,18.0,16.9,93.0,0.0,0.0,1011.85,0.0,0.0,174,0.0,0.0
28/10/2025,23:34:52,18.0,16.8,93.0,0.1,2.4,1011.85,0.0,0.0,174,0.0,0.0
28/10/2025,23:39:52,18.0,16.8,93.0,0.1,2.4,1011.85,0.0,0.0,174,0.0,0.0
28/10/2025,23:44:52,18.0,16.8,93.0,0.3,3.2,1012.19,0.0,0.0,174,0.0,0.0
28/10/2025,23:49:52,17.9,16.7,93.0,0.6,3.5,1012.19,0.0,0.0,144,0.0,0.0
28/10/2025,23:54:52,17.9,16.7,93.0,0.5,3.5,1012.19,0.0,0.0,86,0.0,0.0
28/10/2025,23:59:52,17.9,16.6,92.6,0.1,2.4,1012.19,0.0,0.0,82,0.0,0.0
30/10/2025,00:04:52,17.3,15.5,89.0,0.1,3.2,1012.87,0.0,0.0,69,0.0,0.0
30/10/2025,00:09:52,17.1,15.4,89.5,0.1,2.7,1012.87,0.0,0.0,69,0.0,0.0
30/10/2025,00:14:52,17.1,15.4,89.9,0.9,3.9,1012.87,0.0,0.0,70,0.0,0.0
30/10/2025,00:19:52,17.2,15.4,89.5,0.7,4.2,1012.87,0.0,0.0,57,0.0,0.0
30/10/2025,00:24:52,17.3,15.5,89.0,0.8,3.2,1012.87,0.0,0.0,136,0.0,0.0
30/10/2025,00:29:28,17.4,15.5,89.0,0.1,2.7,1012.87,0.0,0.0,136,0.0,0.0
30/10/2025,00:34:40,17.2,15.5,89.8,0.2,2.7,1012.87,0.0,0.0,136,0.0,0.0
30/10/2025,00:39:52,17.1,15.3,89.5,1.5,4.2,1012.87,0.0,0.0,84,0.0,0.0
30/10/2025,00:44:52,17.1,15.3,88.6,0.7,2.7,1012.53,0.0,0.0,130,0.0,0.0
30/10/2025,00:49:52,17.3,15.5,88.9,0.5,2.7,1012.53,0.0,0.0,130,0.0,0.0
30/10/2025,00:54:52,17.3,15.5,89.0,0.0,0.0,1012.53,0.0,0.0,130,0.0,0.0
30/10/2025,00:59:52,17.1,15.3,89.0,0.4,3.2,1012.53,0.0,0.0,127,0.0,0.0
30/10/2025,01:04:52,17.1,15.3,89.0,0.8,3.2,1012.53,0.0,0.0,126,0.0,0.0
30/10/2025,01:09:52,17.2,15.3,88.4,1.2,4.2,1012.53,0.0,0.0,30,0.0,0.0
30/10/2025,01:14:52,17.3,15.5,88.9,0.5,2.7,1012.53,0.0,0.0,30,0.0,0.0
30/10/2025,01:19:28,17.3,15.5,89.0,0.2,3.2,1012.53,0.0,0.0,66,0.0,0.0
30/10/2025,01:24:52,17.3,15.4,88.3,0.7,3.2,1012.53,0.0,0.0,67,0.0,0.0
30/10/2025,01:29:52,17.4,15.4,88.2,0.6,3.9,1012.53,0.0,0.0,111,0.0,0.0
30/10/2025,01:34:52,17.5,15.5,88.0,1.3,3.9,1012.53,0.0,0.0,301,0.0,0.0
30/10/2025,01:39:52,17.5,15.5,88.0,1.3,3.9,1012.53,0.0,0.0,96,0.0,0.0
30/10/2025,01:44:52,17.6,15.4,87.0,2.6,4.2,1012.19,0.0,0.0,83,0.0,0.0
30/10/2025,01:49:52,17.7,15.5,87.0,0.6,2.7,1012.19,0.0,0.0,110,0.0,0.0
30/10/2025,01:54:52,17.6,15.4,87.0,1.3,3.5,1012.53,0.0,0.0,110,0.0,0.0
30/10/2025,01:59:52,17.5,15.4,86.8,1.3,3.5,1012.53,0.0,0.0,110,0.0,0.0
30/10/2025,02:04:52,17.5,15.4,87.0,1.1,3.5,1012.19,0.0,0.0,146,0.0,0.0
30/10/2025,02:09:52,17.4,15.1,86.8,1.7,8.9,1012.53,0.0,0.0,338,0.0,0.0
30/10/2025,02:14:52,17.4,15.1,86.1,0.6,3.5,1012.53,0.0,0.0,94,0.0,0.0
30/10/2025,02:19:52,17.4,15.1,86.9,1.1,4.2,1012.53,0.0,0.0,96,0.0,0.0
30/10/2025,02:24:52,17.4,15.1,86.6,0.7,3.2,1012.53,0.0,0.0,96,0.0,0.0
30/10/2025,02:29:52,17.4,15.1,86.0,2.6,4.2,1012.53,0.0,0.0,60,0.0,0.0
30/10/2025,02:34:40,17.5,15.2,86.0,1.7,4.2,1012.53,0.0,0.0,121,0.0,0.0
30/10/2025,02:39:52,17.4,15.1,86.6,1.4,3.5,1012.19,0.0,0.0,77,0.0,0.0
30/10/2025,02:44:52,17.3,15.0,86.9,1.7,4.2,1012.19,0.0,0.0,78,0.0,0.0
30/10/2025,02:49:52,17.3,15.0,86.8,1.4,3.5,1012.19,0.0,0.0,89,0.0,0.0
30/10/2025,02:54:52,17.3,15.0,87.0,1.1,3.5,1012.19,0.0,0.0,307,0.0,0.0
30/10/2025,02:59:52,17.2,15.0,87.0,1.3,3.9,1012.19,0.0,0.0,89,0.0,0.0
30/10/2025,03:04:52,17.1,15.0,87.9,1.7,3.2,1012.19,0.0,0.0,128,0.0,0.0
30/10/2025,03:09:52,17.0,15.0,87.8,0.6,3.9,1012.19,0.0,0.0,182,0.0,0.0
30/10/2025,03:14:52,16.9,14.9,88.1,0.9,4.2,1012.19,0.0,0.0,90,0.0,0.0
30/10/2025,03:19:52,16.8,14.8,88.2,0.6,4.2,1012.19,0.0,0.0,65,0.0,0.0
30/10/2025,03:24:52,16.9,14.9,88.1,1.3,3.5,1012.19,0.0,0.0,30,0.0,0.0
30/10/2025,03:29:52,16.9,15.0,88.8,0.7,3.5,1012.19,0.0,0.0,32,0.0,0.0
30/10/2025,03:34:52,16.9,15.0,88.5,1.9,3.9,1012.19,0.0,0.0,48,0.0,0.0
30/10/2025,03:39:52,16.9,15.0,88.8,0.7,3.2,1012.19,0.0,0.0,109,0.0,0.0
30/10/2025,03:44:52,16.9,15.0,88.8,0.8,3.5,1012.19,0.0,0.0,71,0.0,0.0
30/10/2025,03:49:52,16.9,15.1,89.0,1.0,3.5,1012.19,0.0,0.0,104,0.0,0.0
30/10/2025,03:54:52,16.8,14.9,88.7,3.7,11.1,1012.19,0.0,0.0,73,0.0,0.0
30/10/2025,03:59:52,17.0,15.0,88.2,3.9,15.0,1012.19,0.0,0.0,47,0.0,0.0
30/10/2025,04:04:28,17.1,15.1,88.1,2.5,10.8,1012.19,0.0,0.0,39,0.0,0.0
30/10/2025,04:09:52,17.1,15.1,88.0,5.1,11.4,1012.19,0.0,0.0,63,0.0,0.0
30/10/2025,04:14:52,17.1,15.1,88.0,4.0,9.7,1012.19,0.0,0.0,40,0.0,0.0
30/10/2025,04:19:52,17.1,15.1,88.0,4.1,12.6,1012.19,0.0,0.0,75,0.0,0.0
30/10/2025,04:24:52,17.1,15.1,88.0,2.0,11.1,1012.19,0.0,0.0,63,0.0,0.0
30/10/2025,04:29:52,17.1,15.2,88.3,4.0,11.1,1012.19,0.0,0.0,63,0.0,0.0
30/10/2025,04:34:52,17.0,15.2,89.0,2.2,4.2,1012.19,0.0,0.0,73,0.0,0.0
30/10/2025,04:39:52,16.9,15.1,89.0,1.1,3.9,1012.19,0.0,0.0,78,0.0,0.0
30/10/2025,04:44:52,16.8,15.1,89.7,2.4,3.5,1012.19,0.0,0.0,78,0.0,0.0
30/10/2025,04:49:52,16.8,15.0,89.5,1.6,4.2,1012.19,0.0,0.0,78,0.0,0.0
30/10/2025,04:54:52,16.8,15.0,89.1,3.6,4.2,1012.19,0.0,0.0,87,0.0,0.0
30/10/2025,04:59:52,16.9,15.1,89.0,2.5,3.9,1012.19,0.0,0.0,89,0.0,0.0
30/10/2025,05:04:52,16.9,15.1,89.0,3.8,10.0,1012.19,0.0,0.0,74,0.0,0.0
30/10/2025,05:09:52,16.9,15.0,88.6,2.9,3.9,1012.19,0.0,0.0,71,0.0,0.0
30/10/2025,05:14:40,16.8,15.0,89.0,2.7,3.9,1012.53,0.0,0.0,95,0.0,0.0
30/10/2025,05:19:52,16.8,15.0,88.7,4.5,10.8,1012.53,0.0,0.0,72,0.0,0.0
30/10/2025,05:24:52,17.0,15.0,88.0,4.4,10.8,1012.53,0.0,0.0,45,0.0,0.0
30/10/2025,05:29:52,17.2,15.2,88.0,3.5,8.9,1012.53,0.0,0.0,68,0.0,0.0
30/10/2025,05:34:52,17.0,15.1,88.2,2.2,3.5,1012.53,0.0,0.0,301,0.0,0.0
30/10/2025,05:39:52,17.0,15.1,88.6,3.1,10.0,1012.53,0.0,0.0,42,0.3,0.0
30/10/2025,05:44:52,17.0,15.1,88.7,2.6,4.2,1012.53,0.0,0.0,53,1.1,0.0
30/10/2025,05:49:52,16.9,15.1,89.0,1.8,3.5,1012.53,0.0,0.0,50,2.2,0.0
30/10/2025,05:54:52,16.8,15.0,89.0,1.3,3.5,1012.53,0.0,0.0,58,4.2,0.0
30/10/2025,05:59:52,16.7,15.0,89.8,0.9,3.5,1012.53,0.0,0.0,58,6.4,0.0
30/10/2025,06:04:52,16.8,14.9,88.7,1.7,11.1,1012.53,0.0,0.0,84,9.4,0.0
30/10/2025,06:09:52,16.9,15.1,89.0,1.3,3.5,1012.87,0.0,0.0,108,13.1,0.0
30/10/2025,06:14:52,16.9,14.9,87.7,2.4,10.8,1012.87,0.0,0.0,68,17.9,0.0
30/10/2025,06:19:52,17.2,14.9,86.6,2.6,3.9,1012.53,0.0,0.0,90,22.4,0.0
30/10/2025,06:24:52,17.6,15.0,85.0,2.1,3.5,1012.53,0.0,0.0,113,25.9,0.0
30/10/2025,06:29:52,17.9,15.1,83.6,3.6,7.4,1012.87,0.0,0.0,74,30.3,0.0
30/10/2025,06:34:52,18.1,15.1,82.6,4.5,10.0,1012.87,0.0,0.0,39,34.7,0.0
30/10/2025,06:39:52,18.3,15.1,82.3,5.8,7.4,1012.87,0.0,0.0,64,38.9,0.0
30/10/2025,06:44:52,18.4,15.0,80.5,5.1,8.9,1012.87,0.0,0.0,49,43.4,0.0
30/10/2025,06:49:52,18.7,14.8,78.4,3.8,6.4,1012.87,0.0,0.0,45,46.8,0.0
30/10/2025,06:54:52,19.1,14.7,75.8,2.3,6.1,1012.87,0.0,0.0,48,52.3,0.0
30/10/2025,06:59:53,19.7,14.8,73.2,1.2,3.9,1012.87,0.0,0.0,52,57.2,0.0
30/10/2025,07:04:52,20.0,14.8,72.3,3.5,8.5,1012.87,0.0,0.0,61,63.2,0.6
30/10/2025,07:09:52,20.0,14.7,71.9,3.7,6.8,1012.87,0.0,0.0,55,71.9,0.8
30/10/2025,07:14:52,19.9,14.4,70.8,3.5,8.5,1013.21,0.0,0.0,54,81.4,1.2
30/10/2025,07:19:52,20.4,13.7,65.8,1.7,3.5,1013.21,0.0,0.0,63,100.2,0.9
30/10/2025,07:24:52,21.3,14.3,64.5,2.5,3.5,1012.87,0.0,0.0,53,123.8,0.8
30/10/2025,07:29:52,21.4,14.4,64.0,1.3,6.1,1013.21,0.0,0.0,52,144.8,0.9
30/10/2025,07:34:52,21.7,14.4,63.0,1.7,4.2,1013.21,0.0,0.0,62,164.6,1.2
30/10/2025,07:39:52,22.1,14.4,61.6,2.1,3.9,1013.21,0.0,0.0,50,178.4,1.0
30/10/2025,07:44:52,22.6,14.5,60.3,1.2,3.5,1013.21,0.0,0.0,48,195.3,1.5
30/10/2025,07:49:52,22.8,14.3,58.9,0.7,3.2,1013.21,0.0,0.0,48,212.8,1.5
30/10/2025,07:54:28,23.1,14.4,58.4,1.3,3.2,1013.21,0.0,0.0,48,227.8,1.6
30/10/2025,07:59:52,23.2,14.2,57.0,1.5,4.2,1013.21,0.0,0.0,48,250.3,2.2
30/10/2025,08:04:52,23.0,14.0,57.1,1.8,6.1,1013.21,0.0,0.0,75,264.7,1.9
30/10/2025,08:09:52,23.1,14.1,57.2,1.5,4.2,1013.21,0.0,0.0,118,283.0,2.1
30/10/2025,08:14:52,23.1,13.7,55.5,3.7,7.9,1013.21,0.0,0.0,95,299.3,2.1
30/10/2025,08:19:52,23.2,12.8,52.0,4.9,14.0,1013.21,0.0,0.0,100,313.0,2.4
30/10/2025,08:24:28,23.1,11.5,48.2,4.9,11.1,1013.21,0.0,0.0,132,327.3,2.7
30/10/2025,08:29:52,23.1,10.7,45.5,9.3,19.8,1013.55,0.0,0.0,92,345.2,2.6
30/10/2025,08:34:52,23.2,10.2,43.8,7.7,14.0,1013.55,0.0,0.0,103,363.3,3.2
30/10/2025,08:39:28,23.5,10.3,43.5,14.9,20.4,1013.55,0.0,0.0,70,378.6,3.1
30/10/2025,08:44:28,23.3,10.2,43.6,10.5,20.4,1013.55,0.0,0.0,66,392.2,3.8
30/10/2025,08:49:53,23.6,10.1,42.5,11.0,21.1,1013.55,0.0,0.0,87,417.4,4.1
30/10/2025,08:54:52,23.7,9.9,41.8,9.9,23.7,1013.55,0.0,0.0,116,432.0,4.5
30/10/2025,08:59:52,23.1,9.7,42.7,15.5,28.0,1013.88,0.0,0.0,88,449.1,5.4
30/10/2025,09:04:53,23.3,9.5,41.8,12.2,26.2,1013.88,0.0,0.0,96,467.3,5.6
30/10/2025,09:09:52,23.6,9.9,41.9,11.8,21.1,1013.55,0.0,0.0,114,485.1,5.6
30/10/2025,09:14:52,23.8,10.0,41.8,12.4,23.7,1013.55,0.0,0.0,83,498.6,5.6
30/10/2025,09:19:52,23.6,9.9,41.8,15.5,30.9,1013.55,0.0,0.0,83,513.2,5.4
30/10/2025,09:24:52,23.7,9.8,41.5,13.8,21.9,1013.55,0.0,0.0,102,528.0,6.4
30/10/2025,09:29:52,23.5,9.5,41.0,14.0,27.4,1013.55,0.0,0.0,102,544.5,6.4
30/10/2025,09:34:52,23.9,9.9,41.2,8.7,19.8,1013.55,0.0,0.0,113,554.3,4.4
30/10/2025,09:39:52,24.2,10.2,41.0,10.8,31.5,1013.55,0.0,0.0,101,568.9,5.7
30/10/2025,09:44:52,24.2,9.7,40.1,7.3,14.0,1013.55,0.0,0.0,120,580.4,5.7
30/10/2025,09:49:52,24.3,9.7,39.8,11.2,21.9,1013.21,0.0,0.0,90,588.9,5.4
30/10/2025,09:54:52,24.4,9.5,39.1,10.5,21.9,1013.55,0.0,0.0,112,597.0,5.4
30/10/2025,09:59:52,24.2,9.9,40.2,11.1,25.9,1013.55,0.0,0.0,94,604.0,5.6
30/10/2025,10:04:52,24.5,9.1,37.7,8.0,14.0,1013.55,0.0,0.0,154,612.3,5.1
30/10/2025,10:09:52,24.9,9.8,38.5,11.9,25.1,1013.55,0.0,0.0,115,618.5,5.8
30/10/2025,10:14:52,24.5,9.6,38.8,7.4,17.2,1013.21,0.0,0.0,97,624.9,6.6
30/10/2025,10:19:52,24.8,9.9,38.9,10.5,21.1,1013.21,0.0,0.0,114,631.5,5.2
30/10/2025,10:24:52,24.7,9.5,38.3,8.8,20.4,1013.21,0.0,0.0,109,638.9,4.9
30/10/2025,10:29:52,24.8,9.6,38.2,14.9,27.4,1013.21,0.0,0.0,90,638.7,5.5
30/10/2025,10:34:52,24.4,9.1,37.9,13.0,21.9,1013.21,0.0,0.0,85,640.0,5.5
30/10/2025,10:39:52,24.6,9.0,37.3,9.6,21.9,1013.21,0.0,0.0,97,645.8,6.5
30/10/2025,10:44:40,25.2,8.9,35.9,7.0,13.2,1012.87,0.0,0.0,120,647.5,6.3
30/10/2025,10:49:52,25.1,9.4,37.1,11.4,20.4,1012.87,0.0,0.0,110,651.4,5.4
30/10/2025,10:54:52,24.7,9.5,38.3,15.3,29.1,1012.87,0.0,0.0,76,654.4,7.5
30/10/2025,10:59:40,24.6,9.3,37.9,16.7,28.3,1013.21,0.0,0.0,86,657.4,7.5
30/10/2025,11:04:52,24.9,9.0,36.6,9.1,17.5,1013.21,0.0,0.0,124,662.4,7.5
30/10/2025,11:09:52,25.4,9.3,36.3,13.7,28.3,1012.87,0.0,0.0,100,666.2,6.9
30/10/2025,11:14:40,25.3,9.5,36.8,8.6,13.2,1012.87,0.0,0.0,127,665.7,6.2
30/10/2025,11:19:52,25.2,9.1,36.3,9.5,15.0,1012.87,0.0,0.0,108,663.8,6.6
30/10/2025,11:24:52,25.3,9.2,36.3,11.5,30.6,1012.87,0.0,0.0,105,664.2,6.6
30/10/2025,11:29:52,25.2,9.1,36.1,9.9,19.8,1012.87,0.0,0.0,125,661.5,5.8
30/10/2025,11:34:52,25.3,9.0,35.9,13.1,27.4,1012.87,0.0,0.0,108,664.7,6.2
30/10/2025,11:39:52,25.3,9.0,35.7,14.8,25.1,1012.87,0.0,0.0,108,666.0,6.2
30/10/2025,11:44:52,25.6,8.9,34.9,10.4,21.1,1012.87,0.0,0.0,120,666.0,5.9
30/10/2025,11:49:52,25.7,9.0,34.7,8.8,14.0,1012.87,0.0,0.0,141,664.9,5.8
30/10/2025,11:54:52,25.4,8.7,34.8,9.8,21.1,1012.87,0.0,0.0,144,666.3,6.2
30/10/2025,11:59:52,25.6,8.7,34.4,7.8,13.7,1012.53,0.0,0.0,166,664.2,5.9
30/10/2025,12:04:28,25.8,8.9,34.3,14.5,24.5,1012.53,0.0,0.0,89,657.0,5.5
30/10/2025,12:09:28,25.5,8.7,34.2,8.6,14.3,1012.53,0.0,0.0,139,649.0,5.1
30/10/2025,12:14:52,25.8,8.8,34.0,8.1,18.3,1012.19,0.0,0.0,140,647.0,6.1
30/10/2025,12:19:28,25.9,8.6,33.2,8.8,19.8,1012.19,0.0,0.0,120,637.5,6.6
30/10/2025,12:24:52,25.6,8.4,33.5,9.9,19.0,1012.19,0.0,0.0,122,634.1,7.1
30/10/2025,12:29:52,25.5,8.3,33.4,12.2,26.2,1012.19,0.0,0.0,97,633.7,7.4
30/10/2025,12:34:52,25.7,8.5,33.5,11.0,19.8,1012.19,0.0,0.0,108,620.5,7.4
30/10/2025,12:39:40,25.8,8.6,33.6,9.1,19.0,1012.19,0.0,0.0,103,618.5,6.1
30/10/2025,12:44:40,25.9,8.3,32.8,10.6,21.9,1012.19,0.0,0.0,104,612.9,6.1
30/10/2025,12:49:52,25.9,8.4,33.0,8.2,19.8,1012.19,0.0,0.0,136,593.6,6.5
30/10/2025,12:54:52,26.0,8.3,32.6,9.6,19.0,1012.19,0.0,0.0,117,583.4,5.2
30/10/2025,12:59:52,25.8,7.8,32.1,9.0,22.2,1012.19,0.0,0.0,120,576.1,5.6
30/10/2025,13:04:40,25.7,8.1,32.6,8.9,19.0,1012.19,0.0,0.0,108,560.3,6.0
30/10/2025,13:09:52,25.8,7.8,32.0,7.8,15.0,1012.19,0.0,0.0,138,563.9,6.5
30/10/2025,13:14:28,25.9,7.8,31.9,9.4,19.8,1011.85,0.0,0.0,111,552.3,6.0
30/10/2025,13:19:52,26.2,8.0,31.6,10.4,19.8,1011.85,0.0,0.0,107,534.5,5.2
30/10/2025,13:24:52,25.9,7.8,31.6,7.1,14.0,1011.85,0.0,0.0,112,523.4,5.2
30/10/2025,13:29:52,26.0,8.0,32.0,7.6,15.0,1011.85,0.0,0.0,131,516.7,4.8
30/10/2025,13:34:28,26.0,7.8,31.5,8.6,17.2,1011.85,0.0,0.0,124,487.0,5.0
30/10/2025,13:39:52,26.2,7.9,31.3,7.7,13.7,1011.51,0.0,0.0,122,476.5,5.0
30/10/2025,13:44:28,26.3,7.7,30.9,8.8,20.4,1011.51,0.0,0.0,93,470.7,3.9
30/10/2025,13:49:28,26.4,7.8,30.7,5.9,11.1,1011.85,0.0,0.0,141,451.6,3.7
30/10/2025,13:54:52,26.1,7.4,30.5,8.8,21.1,1011.85,0.0,0.0,111,439.0,3.3
30/10/2025,13:59:52,26.3,7.3,30.1,10.1,23.7,1011.85,0.0,0.0,91,418.1,3.3
30/10/2025,14:04:52,26.4,7.4,30.0,6.4,10.8,1011.51,0.0,0.0,118,408.1,3.0
30/10/2025,14:09:40,26.5,7.6,30.0,7.7,15.0,1011.51,0.0,0.0,112,391.3,3.2
30/10/2025,14:14:40,26.6,7.3,29.2,9.1,13.7,1011.51,0.0,0.0,98,380.2,3.4
30/10/2025,14:19:28,26.4,7.0,29.0,5.1,10.8,1011.51,0.0,0.0,108,366.3,2.5
30/10/2025,14:24:52,26.7,7.2,29.0,8.2,11.4,1011.51,0.0,0.0,129,348.0,2.9
30/10/2025,14:29:52,26.6,7.0,28.7,6.2,11.4,1011.51,0.0,0.0,111,327.9,2.7
30/10/2025,14:34:52,26.6,7.0,28.7,4.1,8.9,1011.51,0.0,0.0,130,313.9,2.4
30/10/2025,14:39:52,26.7,7.4,29.4,7.6,18.3,1011.51,0.0,0.0,110,297.4,2.2
30/10/2025,14:44:53,26.6,7.6,30.0,13.1,24.5,1011.51,0.0,0.0,81,278.2,1.9
30/10/2025,14:49:52,26.3,7.3,30.0,12.5,21.1,1011.51,0.0,0.0,90,251.0,1.8
30/10/2025,14:54:52,26.4,7.1,29.0,8.1,15.0,1011.51,0.0,0.0,95,238.2,1.7
30/10/2025,14:59:52,26.4,7.7,30.6,7.2,13.2,1011.51,0.0,0.0,98,225.7,1.4
30/10/2025,15:04:52,26.6,7.3,29.2,5.2,9.7,1011.51,0.0,0.0,141,207.9,1.4
